row_id,order_id,order_date,ship_date,ship_mode
7584,CA-2011-163223,2011-03-21,2011-03-25,Standard Class
7585,CA-2011-163223,2011-03-21,2011-03-25,Standard Class
7586,CA-2011-163223,2011-03-21,2011-03-25,Standard Class
7587,CA-2011-163223,2011-03-21,2011-03-25,Standard Class
7588,CA-2011-163223,2011-03-21,2011-03-25,Standard Class
7589,CA-2014-122945,2014-11-17,2014-11-23,Standard Class
7590,CA-2012-139738,2012-09-25,2012-09-29,Standard Class
7591,CA-2013-158778,2013-09-06,2013-09-10,Standard Class
7592,CA-2013-158778,2013-09-06,2013-09-10,Standard Class
7593,CA-2013-158778,2013-09-06,2013-09-10,Standard Class
7594,CA-2013-158778,2013-09-06,2013-09-10,Standard Class
7595,CA-2014-119655,2014-04-21,2014-04-25,Standard Class
7596,CA-2014-119655,2014-04-21,2014-04-25,Standard Class
7597,CA-2012-164567,2012-06-15,2012-06-19,Standard Class
7598,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7599,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7600,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7601,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7602,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7603,CA-2011-131947,2011-09-17,2011-09-22,Standard Class
7604,CA-2013-152520,2013-07-09,2013-07-13,Standard Class
7605,CA-2013-101791,2013-05-28,2013-06-01,Standard Class
7606,CA-2013-101791,2013-05-28,2013-06-01,Standard Class
7607,CA-2013-101791,2013-05-28,2013-06-01,Standard Class
7608,CA-2014-121195,2014-12-25,2014-12-28,First Class
7609,CA-2014-163209,2014-05-04,2014-05-08,Standard Class
7610,CA-2014-163209,2014-05-04,2014-05-08,Standard Class
7611,CA-2011-133354,2011-02-23,2011-02-25,First Class
7612,US-2012-130491,2012-02-08,2012-02-11,First Class
7613,US-2012-130491,2012-02-08,2012-02-11,First Class
7614,US-2012-130491,2012-02-08,2012-02-11,First Class
7615,CA-2012-113740,2012-08-24,2012-08-28,Second Class
7616,CA-2011-148425,2011-11-30,2011-12-04,Standard Class
7617,CA-2013-144309,2013-12-11,2013-12-17,Standard Class
7618,CA-2013-144309,2013-12-11,2013-12-17,Standard Class
7619,CA-2014-151225,2014-10-28,2014-10-30,First Class
7620,CA-2014-151225,2014-10-28,2014-10-30,First Class
7621,US-2011-144078,2011-11-25,2011-11-29,Standard Class
7622,US-2011-144078,2011-11-25,2011-11-29,Standard Class
7623,US-2011-144078,2011-11-25,2011-11-29,Standard Class
7624,CA-2011-124464,2011-07-14,2011-07-20,Standard Class
7625,CA-2012-136805,2012-05-23,2012-05-27,Second Class
7626,CA-2012-136805,2012-05-23,2012-05-27,Second Class
7627,US-2012-159499,2012-11-21,2012-11-23,Second Class
7628,US-2012-159499,2012-11-21,2012-11-23,Second Class
7629,US-2012-159499,2012-11-21,2012-11-23,Second Class
7630,CA-2011-162089,2011-03-30,2011-04-01,First Class
7631,CA-2011-162089,2011-03-30,2011-04-01,First Class
7632,CA-2011-162089,2011-03-30,2011-04-01,First Class
7633,US-2014-158526,2014-12-30,2015-01-02,Second Class
7634,US-2014-158526,2014-12-30,2015-01-02,Second Class
7635,US-2014-158526,2014-12-30,2015-01-02,Second Class
7636,US-2014-158526,2014-12-30,2015-01-02,Second Class
7637,US-2014-158526,2014-12-30,2015-01-02,Second Class
7638,CA-2014-104885,2014-03-03,2014-03-09,Standard Class
7639,CA-2014-104885,2014-03-03,2014-03-09,Standard Class
7640,CA-2014-104885,2014-03-03,2014-03-09,Standard Class
7641,CA-2014-104885,2014-03-03,2014-03-09,Standard Class
7642,US-2013-157490,2013-10-07,2013-10-08,First Class
7643,US-2013-157490,2013-10-07,2013-10-08,First Class
7644,US-2013-157490,2013-10-07,2013-10-08,First Class
7645,US-2013-157490,2013-10-07,2013-10-08,First Class
7646,CA-2012-161452,2012-04-05,2012-04-11,Standard Class
7647,US-2011-115196,2011-09-09,2011-09-13,Standard Class
7648,CA-2013-138968,2013-03-16,2013-03-17,First Class
7649,CA-2013-138968,2013-03-16,2013-03-17,First Class
7650,CA-2012-101889,2012-12-27,2012-12-31,Standard Class
7651,CA-2012-101889,2012-12-27,2012-12-31,Standard Class
7652,CA-2014-110821,2014-08-08,2014-08-09,First Class
7653,CA-2014-110821,2014-08-08,2014-08-09,First Class
7654,CA-2012-121552,2012-03-22,2012-03-27,Standard Class
7655,CA-2012-107685,2012-11-30,2012-12-02,Second Class
7656,CA-2012-107685,2012-11-30,2012-12-02,Second Class
7657,US-2011-120740,2011-04-15,2011-04-15,Same Day
7658,US-2011-120740,2011-04-15,2011-04-15,Same Day
7659,CA-2014-155740,2014-07-31,2014-08-03,First Class
7660,CA-2014-146493,2014-06-02,2014-06-06,Standard Class
7661,CA-2011-105417,2011-01-08,2011-01-13,Standard Class
7662,CA-2011-105417,2011-01-08,2011-01-13,Standard Class
7663,US-2014-141509,2014-09-30,2014-10-02,First Class
7664,CA-2014-139493,2014-09-14,2014-09-20,Standard Class
7665,CA-2011-151967,2011-10-22,2011-10-26,Standard Class
7666,US-2013-140158,2013-10-05,2013-10-09,Standard Class
7667,US-2013-140158,2013-10-05,2013-10-09,Standard Class
7668,US-2013-140158,2013-10-05,2013-10-09,Standard Class
7669,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7670,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7671,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7672,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7673,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7674,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7675,CA-2012-130974,2012-11-27,2012-11-29,Second Class
7676,CA-2014-133487,2014-05-07,2014-05-10,Second Class
7677,CA-2011-142951,2011-10-08,2011-10-08,Same Day
7678,CA-2011-133592,2011-12-31,2012-01-07,Standard Class
7679,CA-2011-133592,2011-12-31,2012-01-07,Standard Class
7680,CA-2011-133592,2011-12-31,2012-01-07,Standard Class
7681,CA-2011-133592,2011-12-31,2012-01-07,Standard Class
7682,CA-2011-133592,2011-12-31,2012-01-07,Standard Class
7683,CA-2012-120782,2012-04-28,2012-05-01,First Class
7684,CA-2012-120782,2012-04-28,2012-05-01,First Class
7685,CA-2012-116876,2012-02-14,2012-02-21,Standard Class
7686,CA-2012-116876,2012-02-14,2012-02-21,Standard Class
7687,CA-2013-169838,2013-11-26,2013-11-30,Standard Class
7688,CA-2013-169838,2013-11-26,2013-11-30,Standard Class
7689,CA-2013-169838,2013-11-26,2013-11-30,Standard Class
7690,US-2014-128951,2014-07-16,2014-07-18,First Class
7691,US-2014-128951,2014-07-16,2014-07-18,First Class
7692,US-2014-128951,2014-07-16,2014-07-18,First Class
7693,CA-2011-102330,2011-12-29,2012-01-03,Standard Class
7694,CA-2011-102330,2011-12-29,2012-01-03,Standard Class
7695,CA-2013-118899,2013-03-23,2013-03-23,Same Day
7696,CA-2014-107958,2014-07-03,2014-07-06,First Class
7697,CA-2014-107958,2014-07-03,2014-07-06,First Class
7698,CA-2014-151799,2014-12-15,2014-12-19,Standard Class
7699,CA-2014-151799,2014-12-15,2014-12-19,Standard Class
7700,CA-2014-151799,2014-12-15,2014-12-19,Standard Class
7701,CA-2014-151799,2014-12-15,2014-12-19,Standard Class
7702,CA-2014-151799,2014-12-15,2014-12-19,Standard Class
7703,CA-2013-114601,2013-08-27,2013-09-03,Standard Class
7704,CA-2013-114601,2013-08-27,2013-09-03,Standard Class
7705,CA-2013-114601,2013-08-27,2013-09-03,Standard Class
7706,CA-2013-114601,2013-08-27,2013-09-03,Standard Class
7707,CA-2013-114601,2013-08-27,2013-09-03,Standard Class
7708,CA-2014-100237,2014-10-16,2014-10-20,Standard Class
7709,CA-2011-139542,2011-10-25,2011-10-29,Standard Class
7710,CA-2011-139542,2011-10-25,2011-10-29,Standard Class
7711,US-2012-142811,2012-04-02,2012-04-07,Standard Class
7712,CA-2014-139353,2014-10-29,2014-10-31,Second Class
7713,CA-2014-139353,2014-10-29,2014-10-31,Second Class
7714,CA-2014-139353,2014-10-29,2014-10-31,Second Class
7715,CA-2011-150203,2011-12-05,2011-12-07,First Class
7716,US-2014-101518,2014-11-04,2014-11-09,Standard Class
7717,CA-2012-149636,2012-01-06,2012-01-12,Standard Class
7718,CA-2012-149636,2012-01-06,2012-01-12,Standard Class
7719,US-2014-146213,2014-09-10,2014-09-15,Standard Class
7720,CA-2012-108588,2012-01-05,2012-01-10,Standard Class
7721,CA-2012-108588,2012-01-05,2012-01-10,Standard Class
7722,CA-2012-108588,2012-01-05,2012-01-10,Standard Class
7723,US-2014-138086,2014-04-17,2014-04-21,Standard Class
7724,CA-2012-139374,2012-09-10,2012-09-14,Standard Class
7725,CA-2013-113978,2013-09-26,2013-09-30,Standard Class
7726,CA-2013-113978,2013-09-26,2013-09-30,Standard Class
7727,CA-2013-113978,2013-09-26,2013-09-30,Standard Class
7728,US-2012-150231,2012-03-16,2012-03-20,Second Class
7729,CA-2013-106915,2013-11-27,2013-12-03,Standard Class
7730,US-2013-109260,2013-09-27,2013-10-02,Standard Class
7731,CA-2014-104850,2014-06-14,2014-06-20,Standard Class
7732,CA-2014-140508,2014-09-19,2014-09-22,First Class
7733,CA-2014-143294,2014-06-03,2014-06-09,Standard Class
7734,CA-2013-165673,2013-05-16,2013-05-20,Second Class
7735,CA-2014-134418,2014-09-16,2014-09-21,Standard Class
7736,US-2013-106313,2013-08-23,2013-08-27,Standard Class
7737,CA-2011-105872,2011-05-30,2011-06-06,Standard Class
7738,CA-2014-108287,2014-12-19,2014-12-21,First Class
7739,CA-2014-141103,2014-07-31,2014-08-07,Standard Class
7740,CA-2011-154781,2011-11-21,2011-11-26,Standard Class
7741,CA-2011-154781,2011-11-21,2011-11-26,Standard Class
7742,CA-2012-147816,2012-09-24,2012-09-26,Second Class
7743,CA-2014-105326,2014-08-21,2014-08-28,Standard Class
7744,CA-2013-133613,2013-06-18,2013-06-23,Standard Class
7745,CA-2013-133613,2013-06-18,2013-06-23,Standard Class
7746,CA-2013-133613,2013-06-18,2013-06-23,Standard Class
7747,CA-2012-109113,2012-12-19,2012-12-23,Standard Class
7748,CA-2012-156153,2012-05-31,2012-06-02,Second Class
7749,CA-2012-133242,2012-06-18,2012-06-24,Standard Class
7750,CA-2012-133242,2012-06-18,2012-06-24,Standard Class
7751,CA-2012-133242,2012-06-18,2012-06-24,Standard Class
7752,CA-2012-133242,2012-06-18,2012-06-24,Standard Class
7753,CA-2012-133242,2012-06-18,2012-06-24,Standard Class
7754,CA-2012-158323,2012-11-30,2012-12-03,First Class
7755,CA-2012-161795,2012-12-21,2012-12-23,Second Class
7756,CA-2014-100902,2014-11-18,2014-11-22,Standard Class
7757,CA-2014-100902,2014-11-18,2014-11-22,Standard Class
7758,CA-2014-112844,2014-11-14,2014-11-17,Second Class
7759,CA-2014-112844,2014-11-14,2014-11-17,Second Class
7760,CA-2013-158925,2013-10-25,2013-10-29,Standard Class
7761,CA-2011-155390,2011-12-06,2011-12-11,Standard Class
7762,CA-2014-123071,2014-12-04,2014-12-07,First Class
7763,CA-2014-156391,2014-09-27,2014-09-29,First Class
7764,CA-2012-103093,2012-02-03,2012-02-07,Standard Class
7765,US-2014-118941,2014-08-13,2014-08-13,Same Day
7766,US-2014-118941,2014-08-13,2014-08-13,Same Day
7767,US-2014-118941,2014-08-13,2014-08-13,Same Day
7768,CA-2012-169299,2012-08-24,2012-08-26,First Class
7769,CA-2014-154088,2014-11-13,2014-11-18,Standard Class
7770,CA-2013-155978,2013-08-02,2013-08-02,Same Day
7771,CA-2013-155978,2013-08-02,2013-08-02,Same Day
7772,CA-2013-108196,2013-11-26,2013-12-03,Standard Class
7773,CA-2013-108196,2013-11-26,2013-12-03,Standard Class
7774,CA-2013-108196,2013-11-26,2013-12-03,Standard Class
7775,CA-2013-152800,2013-04-14,2013-04-16,First Class
7776,CA-2011-166961,2011-12-27,2011-12-31,Standard Class
7777,CA-2011-166961,2011-12-27,2011-12-31,Standard Class
7778,CA-2011-166961,2011-12-27,2011-12-31,Standard Class
7779,CA-2011-166961,2011-12-27,2011-12-31,Standard Class
7780,CA-2013-139381,2013-04-19,2013-04-23,Standard Class
7781,CA-2013-139381,2013-04-19,2013-04-23,Standard Class
7782,CA-2012-132136,2012-03-08,2012-03-12,Standard Class
7783,CA-2013-162236,2013-11-05,2013-11-07,Second Class
7784,CA-2013-162236,2013-11-05,2013-11-07,Second Class
7785,CA-2013-162236,2013-11-05,2013-11-07,Second Class
7786,US-2011-111353,2011-11-29,2011-12-06,Standard Class
7787,US-2013-117037,2013-05-18,2013-05-21,First Class
7788,US-2013-117037,2013-05-18,2013-05-21,First Class
7789,US-2013-117037,2013-05-18,2013-05-21,First Class
7790,US-2013-117037,2013-05-18,2013-05-21,First Class
7791,CA-2014-160801,2014-09-20,2014-09-20,Same Day
7792,CA-2013-108364,2013-12-20,2013-12-25,Standard Class
7793,CA-2014-169362,2014-10-13,2014-10-16,First Class
7794,CA-2012-127481,2012-12-12,2012-12-15,Second Class
7795,CA-2012-127481,2012-12-12,2012-12-15,Second Class
7796,CA-2012-112711,2012-07-12,2012-07-18,Standard Class
7797,US-2012-145121,2012-10-02,2012-10-06,Standard Class
7798,CA-2014-166184,2014-03-25,2014-03-28,First Class
7799,CA-2014-166184,2014-03-25,2014-03-28,First Class
7800,CA-2014-166184,2014-03-25,2014-03-28,First Class
7801,CA-2014-157413,2014-06-02,2014-06-07,Standard Class
7802,CA-2011-143637,2011-03-24,2011-03-29,Second Class
7803,CA-2012-102260,2012-09-22,2012-09-26,Standard Class
7804,CA-2012-102260,2012-09-22,2012-09-26,Standard Class
7805,CA-2012-102260,2012-09-22,2012-09-26,Standard Class
7806,CA-2012-102260,2012-09-22,2012-09-26,Standard Class
7807,CA-2012-102260,2012-09-22,2012-09-26,Standard Class
7808,US-2013-137295,2013-01-08,2013-01-13,Standard Class
7809,US-2013-137295,2013-01-08,2013-01-13,Standard Class
7810,US-2013-137295,2013-01-08,2013-01-13,Standard Class
7811,CA-2013-134334,2013-02-14,2013-02-15,First Class
7812,CA-2013-134334,2013-02-14,2013-02-15,First Class
7813,CA-2013-134334,2013-02-14,2013-02-15,First Class
7814,CA-2013-134334,2013-02-14,2013-02-15,First Class
7815,US-2014-109316,2014-06-09,2014-06-11,First Class
7816,US-2014-109316,2014-06-09,2014-06-11,First Class
7817,CA-2013-138478,2013-10-22,2013-10-27,Second Class
7818,CA-2013-138478,2013-10-22,2013-10-27,Second Class
7819,CA-2013-138478,2013-10-22,2013-10-27,Second Class
7820,CA-2014-150469,2014-01-27,2014-01-31,Standard Class
7821,CA-2014-152436,2014-12-09,2014-12-11,Second Class
7822,CA-2013-169334,2013-10-22,2013-10-25,Second Class
7823,US-2011-115413,2011-08-26,2011-09-01,Standard Class
7824,US-2011-115413,2011-08-26,2011-09-01,Standard Class
7825,CA-2011-125150,2011-05-16,2011-05-23,Standard Class
7826,CA-2012-127327,2012-02-03,2012-02-07,Standard Class
7827,CA-2014-117114,2014-11-01,2014-11-06,Standard Class
7828,CA-2014-117114,2014-11-01,2014-11-06,Standard Class
7829,CA-2012-137302,2012-04-26,2012-05-01,Standard Class
7830,CA-2012-137302,2012-04-26,2012-05-01,Standard Class
7831,CA-2012-137302,2012-04-26,2012-05-01,Standard Class
7832,CA-2012-137302,2012-04-26,2012-05-01,Standard Class
7833,CA-2013-112382,2013-05-10,2013-05-14,Standard Class
7834,CA-2012-128958,2012-01-24,2012-01-28,Standard Class
7835,CA-2012-106257,2012-04-13,2012-04-17,Second Class
7836,CA-2012-106257,2012-04-13,2012-04-17,Second Class
7837,CA-2012-149083,2012-09-25,2012-09-30,Standard Class
7838,CA-2012-149083,2012-09-25,2012-09-30,Standard Class
7839,CA-2012-149083,2012-09-25,2012-09-30,Standard Class
7840,US-2011-137869,2011-03-28,2011-04-02,Standard Class
7841,US-2011-137869,2011-03-28,2011-04-02,Standard Class
7842,CA-2013-116603,2013-07-18,2013-07-23,Standard Class
7843,CA-2011-158470,2011-04-19,2011-04-23,Second Class
7844,CA-2011-158470,2011-04-19,2011-04-23,Second Class
7845,US-2014-123834,2014-07-22,2014-07-26,Standard Class
7846,CA-2012-125976,2012-09-27,2012-10-02,Standard Class
7847,CA-2012-125976,2012-09-27,2012-10-02,Standard Class
7848,CA-2013-128706,2013-02-27,2013-03-03,Standard Class
7849,CA-2013-104311,2013-05-03,2013-05-07,Standard Class
7850,CA-2013-104311,2013-05-03,2013-05-07,Standard Class
7851,CA-2013-104311,2013-05-03,2013-05-07,Standard Class
7852,CA-2011-169649,2011-12-09,2011-12-15,Standard Class
7853,CA-2011-169649,2011-12-09,2011-12-15,Standard Class
7854,CA-2012-144890,2012-12-25,2012-12-29,Standard Class
7855,CA-2014-135587,2014-12-08,2014-12-13,Standard Class
7856,CA-2014-135587,2014-12-08,2014-12-13,Standard Class
7857,CA-2011-103429,2011-05-30,2011-06-01,First Class
7858,CA-2011-103429,2011-05-30,2011-06-01,First Class
7859,CA-2011-103429,2011-05-30,2011-06-01,First Class
7860,CA-2011-103429,2011-05-30,2011-06-01,First Class
7861,CA-2014-152261,2014-03-03,2014-03-07,Standard Class
7862,CA-2012-142993,2012-10-12,2012-10-17,Standard Class
7863,CA-2012-142993,2012-10-12,2012-10-17,Standard Class
7864,CA-2012-143364,2012-07-14,2012-07-19,Second Class
7865,CA-2012-143364,2012-07-14,2012-07-19,Second Class
7866,CA-2012-143364,2012-07-14,2012-07-19,Second Class
7867,CA-2012-143364,2012-07-14,2012-07-19,Second Class
7868,CA-2011-100972,2011-11-19,2011-11-24,Second Class
7869,CA-2013-136994,2013-05-28,2013-06-03,Standard Class
7870,US-2014-166233,2014-07-04,2014-07-10,Standard Class
7871,CA-2014-122112,2014-09-26,2014-09-30,Standard Class
7872,CA-2013-101672,2013-10-04,2013-10-08,Standard Class
7873,CA-2013-101672,2013-10-04,2013-10-08,Standard Class
7874,CA-2013-101672,2013-10-04,2013-10-08,Standard Class
7875,CA-2013-101672,2013-10-04,2013-10-08,Standard Class
7876,CA-2014-168403,2014-09-10,2014-09-16,Standard Class
7877,CA-2014-168403,2014-09-10,2014-09-16,Standard Class
7878,CA-2012-148705,2012-03-12,2012-03-18,Standard Class
7879,CA-2013-160241,2013-11-30,2013-12-05,Second Class
7880,CA-2013-155747,2013-06-15,2013-06-22,Standard Class
7881,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7882,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7883,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7884,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7885,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7886,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7887,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7888,CA-2014-118017,2014-12-04,2014-12-07,Second Class
7889,CA-2013-113117,2013-08-17,2013-08-23,Standard Class
7890,CA-2013-148684,2013-12-26,2013-12-30,Standard Class
7891,CA-2013-148684,2013-12-26,2013-12-30,Standard Class
7892,CA-2013-148684,2013-12-26,2013-12-30,Standard Class
7893,CA-2013-148684,2013-12-26,2013-12-30,Standard Class
7894,CA-2014-125367,2014-07-24,2014-07-31,Standard Class
7895,CA-2014-124744,2014-06-22,2014-06-26,Standard Class
7896,CA-2014-124744,2014-06-22,2014-06-26,Standard Class
7897,CA-2014-124744,2014-06-22,2014-06-26,Standard Class
7898,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7899,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7900,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7901,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7902,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7903,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7904,CA-2014-128363,2014-08-14,2014-08-19,Standard Class
7905,CA-2012-126669,2012-11-07,2012-11-13,Standard Class
7906,US-2012-118766,2012-10-15,2012-10-22,Standard Class
7907,US-2012-118766,2012-10-15,2012-10-22,Standard Class
7908,CA-2013-112585,2013-07-31,2013-08-03,First Class
7909,CA-2013-149762,2013-12-04,2013-12-08,Standard Class
7910,CA-2013-149762,2013-12-04,2013-12-08,Standard Class
7911,CA-2013-149762,2013-12-04,2013-12-08,Standard Class
7912,CA-2013-149762,2013-12-04,2013-12-08,Standard Class
7913,CA-2013-167605,2013-04-29,2013-05-01,Second Class
7914,US-2014-105697,2014-08-26,2014-08-28,First Class
7915,CA-2014-165323,2014-06-18,2014-06-22,Standard Class
7916,CA-2014-165323,2014-06-18,2014-06-22,Standard Class
7917,CA-2012-110891,2012-11-20,2012-11-24,Standard Class
7918,CA-2014-100783,2014-09-05,2014-09-09,Second Class
7919,CA-2012-152513,2012-07-04,2012-07-08,Second Class
7920,CA-2014-139822,2014-09-16,2014-09-22,Standard Class
7921,CA-2014-139822,2014-09-16,2014-09-22,Standard Class
7922,CA-2014-107713,2014-03-14,2014-03-18,Standard Class
7923,CA-2014-134096,2014-09-25,2014-09-30,Standard Class
7924,CA-2014-134096,2014-09-25,2014-09-30,Standard Class
7925,CA-2013-125843,2013-08-14,2013-08-17,First Class
7926,CA-2013-125843,2013-08-14,2013-08-17,First Class
7927,CA-2014-120404,2014-11-21,2014-11-25,Second Class
