row_id,product_id,category,sub-category,product_name
7675,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables
7676,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
7677,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
7678,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
7679,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
7680,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
7681,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases
7682,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
7683,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
7684,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
7685,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
7686,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4
7687,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
7688,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
7689,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
7690,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
7691,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
7692,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999
7693,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
7694,TEC-PH-10001051,Technology,Phones,HTC One
7695,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
7696,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
7697,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders
7698,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
7699,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving
7700,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
7701,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long"
7702,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
7703,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950
7704,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
7705,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables
7706,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
7707,OFF-AR-10002578,Office Supplies,Art,Newell 335
7708,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
7709,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
7710,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
7711,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
7712,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14"""
7713,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
7714,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936
7715,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
7716,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
7717,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
7718,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
7719,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000
7720,OFF-AR-10001615,Office Supplies,Art,Newell 34
7721,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
7722,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock
7723,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac
7724,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
7725,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
7726,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers
7727,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
7728,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
7729,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
7730,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
7731,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
7732,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
7733,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
7734,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format"
7735,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
7736,OFF-PA-10001870,Office Supplies,Paper,Xerox 202
7737,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
7738,OFF-AR-10001315,Office Supplies,Art,Newell 310
7739,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
7740,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
7741,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
7742,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
7743,OFF-PA-10001639,Office Supplies,Paper,Xerox 203
7744,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
7745,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
7746,OFF-AR-10003829,Office Supplies,Art,Newell 35
7747,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
7748,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands
7749,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
7750,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
7751,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
7752,TEC-PH-10002496,Technology,Phones,Cisco SPA301
7753,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
7754,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
7755,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft"
7756,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938
7757,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System
7758,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
7759,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
7760,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
7761,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909
7762,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998
7763,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
7764,OFF-EN-10003286,Office Supplies,Envelopes,Staples
7765,OFF-AR-10004078,Office Supplies,Art,Newell 312
7766,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
7767,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
7768,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
7769,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968
7770,TEC-PH-10002885,Technology,Phones,Apple iPhone 5
7771,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
7772,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
7773,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
7774,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
7775,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
7776,OFF-AP-10001366,Office Supplies,Appliances,Staples
7777,OFF-FA-10003485,Office Supplies,Fasteners,Staples
7778,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
7779,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
7780,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
7781,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
7782,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
7783,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
7784,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
7785,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
7786,OFF-LA-10002762,Office Supplies,Labels,Avery 485
7787,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
7788,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
7789,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
7790,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
7791,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""
7792,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
7793,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400
7794,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
7795,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916
7796,TEC-PH-10000526,Technology,Phones,Vtech CS6719
7797,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
7798,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
7799,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini
7800,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
7801,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
7802,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
7803,OFF-LA-10003714,Office Supplies,Labels,Avery 510
7804,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
7805,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
7806,OFF-AR-10001315,Office Supplies,Art,Newell 310
7807,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
7808,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
7809,OFF-AR-10001955,Office Supplies,Art,Newell 319
7810,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
7811,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
7812,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils
7813,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
7814,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection
7815,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
7816,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband
7817,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
7818,OFF-PA-10001801,Office Supplies,Paper,Xerox 193
7819,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
7820,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC
7821,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
7822,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
7823,OFF-AR-10003770,Office Supplies,Art,Newell 340
7824,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
7825,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
7826,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
7827,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
7828,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
7829,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
7830,OFF-AR-10000588,Office Supplies,Art,Newell 345
7831,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
7832,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
7833,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
7834,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
7835,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
7836,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone
7837,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
7838,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
7839,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
7840,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
7841,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables
7842,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
7843,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
7844,OFF-PA-10001569,Office Supplies,Paper,Xerox 232
7845,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
7846,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
7847,TEC-PH-10002496,Technology,Phones,Cisco SPA301
7848,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
7849,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
7850,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers
7851,OFF-LA-10000973,Office Supplies,Labels,Avery 502
7852,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
7853,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
7854,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
7855,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
7856,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB
7857,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
7858,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
7859,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
7860,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948
7861,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
7862,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
7863,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
7864,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
7865,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
7866,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
7867,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black"
7868,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888
7869,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
7870,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive
7871,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
7872,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set
7873,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
7874,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
7875,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
7876,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
7877,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
7878,OFF-LA-10001641,Office Supplies,Labels,Avery 518
7879,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
7880,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
7881,OFF-AR-10003856,Office Supplies,Art,Newell 344
7882,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
7883,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
7884,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
7885,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
7886,FUR-FU-10004351,Furniture,Furnishings,Staples
7887,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
7888,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
7889,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
7890,OFF-AR-10003811,Office Supplies,Art,Newell 327
7891,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
7892,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
7893,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
7894,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders
7895,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers
7896,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
7897,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
7898,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
7899,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
7900,OFF-FA-10003495,Office Supplies,Fasteners,Staples
7901,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack
7902,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
7903,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes
7904,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
7905,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
7906,OFF-EN-10001415,Office Supplies,Envelopes,Staples
7907,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
7908,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
7909,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables
7910,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
7911,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
7912,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
7913,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
7914,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
7915,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
7916,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
7917,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
7918,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
7919,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
7920,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
